GeneID,Module_orig,Module_EM
203197,112,1
944,112,1
22954,112,1
7099,112,1
55755,112,1
1955,112,1
26190,112,1
5711,112,1
253039,112,1
26147,112,1
7185,112,1
11064,112,1
51552,112,1
2934,112,1
57000,112,1
2040,112,1
2681,112,1
4702,112,1
92400,112,1
92399,112,1
5742,112,1
5082,112,1
54542,112,1
10773,112,1
57684,112,1
23637,112,1
55342,112,1
81571,112,1
693185,112,1
57706,112,1
693186,112,1
10783,112,1
5695,112,1
100129034,112,1
2649,112,1
401551,112,1
11224,112,1
81873,112,1
2800,112,1
5537,112,1
10244,112,1
3309,112,1
26130,112,1
112268055,112,1
79109,112,1
5090,112,1
89853,112,1
23099,112,1
403341,112,1
9649,112,1
29988,112,1
7633,112,1
6136,112,1
26783,112,1
90678,112,1
64855,112,1
100500872,112,1
138428,112,1
286207,112,1
158248,112,1
27433,112,1
10044,112,1
107987132,112,1
100616250,225,18
100422910,112,1
1025,112,1
2356,112,1
2022,112,1
102723566,112,1
203,112,1
30815,112,1
27090,143,3
8818,112,1
399665,112,1
203245,112,1
114789,112,1
100289019,112,1
80142,112,1
3934,437,11
79095,112,1
25792,112,1
2801,112,1
375757,112,1
26995,112,1
105376286,112,1
51117,112,1
10999,112,1
81605,112,1
4957,112,1
2733,112,1
101929270,112,1
6709,112,1
89891,112,1
6418,112,1
29941,112,1
84885,112,1
100506100,112,1
10444,112,1
54662,112,1
2021,112,1
51490,112,1
883,112,1
56262,112,1
101929291,112,1
22845,112,1
23511,112,1
101929314,112,1
56904,112,1
84895,112,1
57171,112,1
1384,112,1
5524,112,1
389792,112,1
101929331,112,1
100506119,112,1
100506190,112,1
28989,112,1
140459,112,1
27348,112,1
1861,112,1
51759,112,1
10868,112,1
23048,112,1
57720,112,1
8939,112,1
23404,112,1
25,112,1
8021,112,1
286336,112,1
84726,112,1
692093,112,1
107987135,112,1
10585,112,1
83549,112,1
2889,112,1
9442,112,1
84628,112,1
23064,112,1
7270,112,1
64794,112,1
9329,112,1
7248,112,1
8328,204,16
106635683,112,1
9328,112,1
102465528,112,1
5900,112,1
26301,112,1
6838,112,1
6837,112,1
6130,112,1
26820,112,1
26814,242,13
26815,112,1
26813,112,1
6834,112,1
6835,112,1
6836,112,1
57109,112,1
11094,112,1
11182,112,1
138948,112,1
7410,112,1
266655,112,1
8019,112,1
11091,112,1
6256,112,1
2219,112,1
51116,112,1
101928525,112,1
157922,112,1
10422,112,1
138151,112,1
105376322,112,1
90120,112,1
169714,112,1
26086,112,1
728489,112,1
64170,112,1
6621,112,1
10807,112,1
23203,112,1
56623,112,1
9919,112,1
4851,112,1
100616242,112,1
100616301,208,9
101928483,112,1
10555,112,1
138311,112,1
84973,112,1
677824,112,1
677804,112,1
414332,112,1
85014,112,1
84960,112,1
55684,112,1
100422860,112,1
389813,112,1
29085,112,1
158056,112,1
8721,112,1
7186,112,1
54461,112,1
5730,112,1
286257,112,1
9022,112,1
20,112,1
401563,112,1
2529,112,1
56654,112,1
89958,283,9
91373,112,1
11253,112,1
101930307,112,1
29952,112,1
29882,112,1
8636,112,1
286262,112,1
94107,112,1
27158,112,1
727800,112,1
10383,112,1
401565,112,1
25920,112,1
54863,112,1
54932,112,1
10811,112,1
26012,112,1
375775,112,1
64975,112,1
92715,112,1
116225,112,1
92714,112,1
85026,112,1
79813,112,1
100132403,112,1
112267861,112,1
105376333,112,1
105379525,112,1
10771,112,1
107984190,112,1
23185,112,1
23560,112,1
55853,112,1
3422,112,1
22884,112,1
5214,112,1
106633806,112,1
10531,112,1
100507034,112,1
1316,112,1
8644,112,1
79754,112,1
54906,112,1
2665,112,1
54522,112,1
84893,112,1
105376384,112,1
3601,112,1
3559,112,1
84991,112,1
5209,112,1
399715,112,1
5588,112,1
439949,112,1
101928150,112,1
57713,112,1
22944,112,1
509,112,1
105376392,112,1
83860,112,1
2625,112,1
10659,112,1
414196,112,1
79746,112,1
26019,112,1
55526,112,1
55176,112,1
11164,112,1
8872,112,1
57118,112,1
100616320,390,9
10133,112,1
5264,112,1
22929,112,1
8559,112,1
83641,112,1
51182,112,1
64421,112,1
10557,112,1
105376431,112,1
9397,112,1
221061,112,1
80013,112,1
9317,112,1
6251,112,1
100507347,112,1
7431,112,1
8027,112,1
221078,112,1
221079,112,1
84898,112,1
8028,112,1
64215,112,1
100532731,112,1
23412,112,1
648,112,1
5305,112,1
22921,22,14
220213,112,1
57584,112,1
54518,112,1
645528,112,1
23590,112,1
10006,112,1
10730,112,1
84930,112,1
91452,112,1
22931,112,1
143098,112,1
220906,112,1
51322,112,1
102724316,112,1
6840,112,1
55149,112,1
1326,112,1
220929,112,1
6935,112,1
94134,112,1
107984219,112,1
3799,112,1
80314,112,1
105376486,112,1
3688,112,1
106633814,112,1
101929447,112,1
8453,112,1
1390,112,1
219771,112,1
219749,112,1
7581,112,1
7587,112,1
158160,112,1
101929540,112,1
399744,112,1
100129482,112,1
7582,112,1
9790,112,1
55454,112,1
221002,112,1
3185,112,1
642819,112,1
7580,112,1
414197,112,1
414208,112,1
83937,112,1
105378281,112,1
220979,112,1
7570,112,1
240,112,1
102724323,112,1
220972,112,1
105378286,112,1
93550,112,1
653234,112,1
253725,112,1
119016,112,1
114004351,112,1
728407,112,1
100287932,112,1
8031,112,1
653268,112,1
100996567,112,1
107984026,112,1
113939912,112,1
642517,112,1
414224,112,1
5599,112,1
57705,112,1
105378298,112,1
170371,112,1
2074,112,1
8505,112,1
100652748,112,1
113218477,112,1
414189,112,1
387680,112,1
259230,112,1
23283,112,1
253430,112,1
55847,112,1
7321,112,1
7019,112,1
8030,112,1
84159,112,1
84890,112,1
29982,112,1
221037,112,1
23411,112,1
26091,112,1
64081,112,1
3189,112,1
55680,112,1
8034,112,1
55749,112,1
79009,112,1
9188,112,1
26128,112,1
5552,112,1
9559,112,1
6832,112,1
80201,112,1
3098,112,1
55506,112,1
84883,112,1
219743,112,1
56681,112,1
5464,112,1
55222,112,1
1979,112,1
5551,112,1
8879,112,1
5092,112,1
55315,112,1
64072,112,1
414152,112,1
64115,112,1
102465689,112,1
5660,112,1
9806,112,1
51008,112,1
119504,112,1
54541,112,1
54788,112,1
10367,112,1
90550,112,1
5033,112,1
25961,112,1
109617000,112,1
11319,112,1
317662,112,1
23234,112,1
51021,112,1
310,112,1
118490,112,1
5532,112,1
101929145,112,1
113939925,112,1
729092,112,1
729096,112,1
2749,112,1
9632,112,1
170384,112,1
118487,112,1
23053,112,1
100507331,112,1
8509,112,1
818,112,1
7414,112,1
26985,112,1
132,112,1
23522,112,1
142891,112,1
7417,112,1
118881,112,1
11128,112,1
6229,112,1
57178,112,1
107984247,112,1
10105,112,1
219654,112,1
143244,112,1
101060691,112,1
642361,112,1
80195,112,1
219348,112,1
311,112,1
81619,112,1
101929574,112,1
27069,112,1
54462,112,1
23063,112,1
2746,112,1
54537,112,1
728190,112,1
439994,112,1
9562,112,1
9060,112,1
84896,112,1
5728,112,1
105378415,112,1
643418,112,1
340654,65,4
118932,13,5
57559,112,1
100132116,26,18
59,86,5
355,73,7
3988,112,1
3433,112,1
3437,73,7
439996,330,13
3434,112,1
107984251,112,1
24138,112,1
10556,112,1
84333,112,1
80351,112,1
9044,112,1
54708,112,1
3416,112,1
3087,112,1
54536,112,1
26509,101,5
118924,112,1
64318,112,1
9124,112,1
5832,112,1
26123,112,1
953,112,1
728558,112,1
54619,112,1
9849,112,1
29760,112,1
56889,112,1
105378443,112,1
118788,112,1
728658,112,1
84458,112,1
100533184,112,1
84986,112,1
10023,112,1
23401,112,1
23223,112,1
644215,112,1
5223,112,1
51013,112,1
84287,112,1
64210,112,1
80019,112,1
55361,112,1
60370,112,1
83742,112,1
118813,112,1
401647,112,1
27291,112,1
84795,112,1
100302133,112,1
3257,112,1
100616482,112,1
2805,112,1
81894,112,1
1355,112,1
51076,112,1
23268,112,1
10613,73,7
1147,112,1
55280,112,1
677800,112,1
282991,112,1
6319,112,1
90271,112,1
25956,112,1
4714,112,1
55662,112,1
55719,112,1
57715,112,1
84545,112,1
56652,112,1
84445,112,1
81855,112,1
8945,112,1
27343,112,1
6468,112,1
10360,112,1
10724,112,1
79591,112,1
79803,112,1
8861,112,1
23082,112,1
9221,112,1
8729,112,1
107984263,112,1
4791,112,1
79176,112,1
79004,112,1
100505761,112,1
79946,112,1
79847,112,1
10121,112,1
51684,112,1
81603,112,1
105378460,112,1
403,112,1
118980,112,1
54838,112,1
100528007,112,1
119032,112,1
54805,112,1
22978,112,1
6877,112,1
84833,112,1
100302174,112,1
22984,112,1
51063,112,1
9148,112,1
9644,112,1
79991,112,1
9748,112,1
119392,112,1
9446,112,1
85450,112,1
100505869,112,1
7511,112,1
100505933,112,1
120,112,1
4601,112,1
10285,112,1
1847,112,1
9126,112,1
282997,112,1
27250,112,1
100616113,112,1
92482,112,1
8036,112,1
51703,112,1
64429,112,1
143187,112,1
103344931,112,1
6934,112,1
840,112,1
374354,112,1
55088,112,1
100302224,112,1
3983,112,1
57700,112,1
142940,112,1
57698,112,1
118987,112,1
22841,112,1
63877,112,1
143384,112,1
8661,112,1
404636,112,1
119559,112,1
10935,112,1
2869,112,1
6001,112,1
7073,112,1
9531,112,1
22876,112,1
79892,112,1
11196,112,1
55717,112,1
11101,112,1
54780,112,1
59338,112,1
196792,112,1
118672,112,1
64376,112,1
36,112,1
9184,112,1
51363,112,1
4942,112,1
64077,112,1
105378539,112,1
9679,112,1
399818,112,1
23172,112,1
54764,112,1
1488,112,1
26098,112,1
101927983,112,1
7390,112,1
56647,112,1
55760,112,1
5791,112,1
105378553,112,1
4255,112,1
10539,112,1
55844,112,1
664,112,1
282974,112,1
170394,112,1
3632,112,1
84504,112,1
112268067,112,1
27287,112,1
101,112,1
10844,112,1
118472,112,1
282969,112,1
1892,112,1
196743,112,1
92170,112,1
619207,112,1
100133161,112,1
112268070,112,1
388572,112,1
51272,112,1
60626,112,1
23410,112,1
5719,112,1
171389,112,1
80162,112,1
10581,112,1
8519,112,1
10410,52,15
105376504,112,1
105376505,112,1
59307,112,1
338440,112,1
81490,112,1
6050,112,1
115399,112,1
3265,112,1
256329,112,1
692247,112,1
8045,112,1
57661,112,1
3665,73,7
10522,112,1
283232,112,1
64787,112,1
6888,112,1
347862,112,1
171391,112,1
79751,112,1
55367,112,1
6181,112,1
619565,112,1
57104,112,1
283229,112,1
977,112,1
5441,112,1
7106,112,1
66005,112,1
161,112,1
54472,112,1
81532,112,1
1509,112,1
105376517,112,1
7136,112,1
4046,112,1
100423021,112,1
102465993,112,1
7140,112,1
6150,112,1
430,112,1
29125,112,1
10077,112,1
101927682,112,1
975,112,1
10078,112,1
3784,112,1
1028,112,1
5002,112,1
4676,112,1
833,112,1
100852407,112,1
114879,112,1
7748,112,1
57053,112,1
4928,112,1
27315,112,1
391,112,1
105376527,112,1
6786,112,1
100616453,112,1
6240,112,1
6737,112,1
55128,112,1
3043,112,1
3045,112,1
3044,112,1
3047,112,1
3048,198,19
3046,314,0
85363,112,1
445372,112,1
53840,112,1
10346,112,1
84067,112,1
6609,112,1
322,112,1
10612,112,1
23647,112,1
26515,112,1
144132,112,1
23378,112,1
3611,112,1
6881,112,1
1200,112,1
8642,112,1
63875,112,1
387751,112,1
8495,112,1
8665,112,1
79608,112,1
9866,112,1
6157,112,1
619562,112,1
677826,112,1
56672,112,1
56674,112,1
493900,112,1
23258,112,1
440026,112,1
10527,112,1
644656,112,1
7702,112,1
7465,112,1
23075,112,1
81846,112,1
105369149,112,1
133,112,1
272,112,1
100463486,112,1
100616263,112,1
50862,112,1
100129827,112,1
10335,112,1
9646,112,1
1982,112,1
692223,112,1
58486,112,1
729013,112,1
283106,112,1
55031,112,1
9645,112,1
84953,112,1
406,112,1
84280,112,1
84188,112,1
22800,112,1
1315,112,1
5682,112,1
5140,112,1
120227,112,1
105376568,237,18
10944,112,1
6207,112,1
26822,112,1
85388,112,1
5286,112,1
4925,112,1
26297,112,1
113174,112,1
11234,112,1
2965,112,1
3939,112,1
7251,112,1
55293,112,1
100506540,112,1
144108,112,1
54503,112,1
10553,112,1
10196,112,1
2188,112,1
258010,112,1
55327,112,1
120534,112,1
120526,112,1
5954,112,1
10480,112,1
493860,112,1
79056,73,7
55346,112,1
283267,112,1
1479,112,1
10114,112,1
966,73,7
26273,112,1
4005,112,1
101929918,112,1
4076,112,1
55226,112,1
25841,112,1
102723539,112,1
847,112,1
51074,112,1
8050,112,1
960,112,1
54765,112,1
29099,112,1
79899,112,1
7189,112,1
8539,112,1
55761,112,1
51144,112,1
221120,112,1
84680,112,1
2132,112,1
3732,112,1
90139,112,1
9537,112,1
101060179,112,1
55343,112,1
1408,112,1
9409,112,1
120071,112,1
51317,112,1
8525,112,1
100616368,206,9
4192,112,1
55626,112,1
283254,112,1
9776,112,1
392,112,1
79797,112,1
9793,112,1
79096,112,1
84364,112,1
1643,112,1
53,112,1
10062,112,1
8567,112,1
4607,112,1
6688,112,1
91252,112,1
5702,112,1
10658,112,1
114971,112,1
55709,112,1
4722,112,1
23788,112,1
23360,112,1
23279,112,1
5795,112,1
85456,112,1
6749,112,1
29015,112,1
8501,112,1
26519,58,8
219537,60,5
9246,34,2
710,12,17
10978,112,1
25921,112,1
219541,112,1
100528016,112,1
51075,112,1
280636,112,1
1500,112,1
9404,112,1
80829,112,1
386607,112,1
101927204,112,1
63901,112,1
23220,112,1
219972,112,1
5007,112,1
219988,112,1
6809,112,1
54948,112,1
6947,112,1
932,112,1
64231,112,1
643680,112,1
102465250,112,1
51338,112,1
58475,112,1
84689,112,1
931,112,1
79080,112,1
11251,112,1
27339,112,1
79073,112,1
51296,112,1
923,112,1
921,112,1
55048,112,1
220001,158,13
1642,112,1
26007,112,1
220002,112,1
51524,112,1
51259,112,1
79869,112,1
54949,112,1
220004,112,1
746,112,1
693196,112,1
2237,112,1
3992,112,1
9415,434,0
3995,112,1
7439,112,1
107984334,112,1
2495,112,1
3619,112,1
80150,112,1
79026,112,1
1937,112,1
102465447,112,1
64852,112,1
9219,112,1
256364,112,1
6094,112,1
26229,112,1
23193,112,1
80789,112,1
79081,112,1
102288414,112,1
751071,112,1
692158,112,1
790955,112,1
51035,112,1
100534595,112,1
26580,112,1
2785,112,1
221092,112,1
283237,112,1
79842,112,1
5436,112,1
10629,112,1
374395,112,1
102465448,112,1
79064,112,1
10482,112,1
102465257,112,1
6811,112,1
105369332,112,1
54663,112,1
23642,112,1
9304,112,1
9298,112,1
9299,112,1
9297,112,1
9300,112,1
9301,112,1
9302,112,1
9303,112,1
6520,112,1
85329,112,1
5920,64,2
11145,112,1
25923,112,1
10313,112,1
65998,112,1
144097,112,1
2011,112,1
79829,112,1
1351,112,1
55611,112,1
10963,112,1
83706,112,1
83707,112,1
84304,112,1
3338,112,1
7423,112,1
2286,112,1
114841035,112,1
26472,112,1
5331,112,1
572,112,1
56834,112,1
2101,112,1
51504,112,1
25824,112,1
102723878,112,1
283234,112,1
8986,112,1
100302280,112,1
107984366,112,1
100996455,112,1
10235,112,1
5837,112,1
7536,112,1
5871,112,1
4221,112,1
55561,112,1
10938,112,1
113218486,112,1
23130,112,1
102466192,367,18
102466727,223,18
5526,112,1
116071,14,8
100528018,112,1
402,112,1
29907,112,1
29901,112,1
10004,112,1
7542,112,1
100130348,112,1
738,112,1
7108,112,1
741,112,1
2197,112,1
740,112,1
84447,112,1
102465449,112,1
728975,112,1
823,112,1
23649,112,1
105369344,112,1
10435,73,7
5977,112,1
220359,112,1
283130,112,1
83786,112,1
107984338,112,1
283131,112,1
693197,112,1
378938,112,1
109136579,112,1
109136578,112,1
57410,112,1
4054,112,1
254100,112,1
10534,112,1
23625,112,1
254102,112,1
10089,112,1
4296,112,1
399909,112,1
100616292,112,1
6494,112,1
100616284,112,1
5970,112,1
105369347,112,1
10524,112,1
84153,112,1
91056,112,1
254122,112,1
1072,112,1
80198,112,1
30008,112,1
1521,112,1
9158,112,1
11007,112,1
83638,112,1
10589,112,1
105369349,112,1
9092,112,1
84285,112,1
8815,112,1
117144,112,1
10992,112,1
55690,112,1
64837,112,1
105369352,112,1
81876,112,1
107984340,112,1
10897,112,1
57124,112,1
9610,112,1
25855,112,1
11041,112,1
102724064,112,1
3177,112,1
65003,112,1
246330,112,1
101928069,112,1
10072,112,1
582,112,1
254359,112,1
8722,112,1
9973,112,1
100526737,112,1
10432,112,1
5936,112,1
83759,112,1
79703,112,1
9986,112,1
78999,112,1
22992,112,1
156,112,1
338692,112,1
54961,112,1
57804,112,1
23529,112,1
5883,112,1
5499,112,1
374403,112,1
57571,112,1
6199,112,1
57175,112,1
5790,112,1
80194,112,1
9049,112,1
102465450,112,1
9600,112,1
10263,112,1
2950,112,1
4723,112,1
390213,112,1
81622,112,1
221,112,1
4728,112,1
102465669,112,1
100616403,112,1
10312,112,1
102465451,112,1
1119,112,1
51111,112,1
53838,112,1
55291,112,1
1374,112,1
219927,112,1
3508,112,1
219931,112,1
107984344,112,1
220064,112,1
8772,112,1
8500,112,1
105369373,112,1
107984347,112,1
2017,112,1
1717,112,1
55191,112,1
55199,112,1
55298,112,1
10068,112,1
4926,112,1
100128494,112,1
220074,112,1
55004,112,1
25906,112,1
2352,112,1
2350,112,1
3636,112,1
81570,112,1
105369378,112,1
116985,112,1
100506020,112,1
10809,112,1
105369380,112,1
107984421,112,1
89849,112,1
9873,112,1
5029,112,1
105369382,112,1
84957,112,1
23201,112,1
58473,112,1
5870,112,1
51642,112,1
51287,112,1
80227,112,1
374407,112,1
7351,112,1
7352,112,1
26005,112,1
51400,112,1
10008,112,1
10714,112,1
254225,112,1
143570,112,1
9789,112,1
10825,112,1
408,112,1
6188,112,1
114599,112,1
81544,112,1
871,112,1
84649,112,1
7405,112,1
5612,112,1
56946,112,1
107984360,420,16
55331,112,1
726,112,1
5058,112,1
1207,112,1
51773,112,1
28971,112,1
92105,112,1
100532726,112,1
4718,112,1
79053,112,1
100289388,112,1
283219,112,1
57558,112,1
9846,112,1
79731,112,1
5547,112,1
220042,112,1
100506233,112,1
51585,112,1
100506282,112,1
60492,112,1
55863,112,1
84233,112,1
58487,112,1
54843,112,1
8301,112,1
8726,112,1
102465452,112,1
51501,112,1
11098,112,1
1075,112,1
26973,112,1
120103,112,1
56935,97,5
85459,112,1
619383,112,1
79101,112,1
684959,112,1
692063,112,1
692075,112,1
677792,298,9
654320,112,1
692072,112,1
677805,112,1
100302240,112,1
677822,112,1
28970,112,1
9440,112,1
24145,112,1
4361,112,1
54851,112,1
2526,112,1
105369438,112,1
51503,112,1
10929,112,1
23052,112,1
143686,112,1
143684,112,1
9702,112,1
8898,112,1
84441,112,1
100422991,112,1
8690,112,1
330,112,1
329,112,1
114908,112,1
4317,292,9
80310,112,1
643733,112,1
837,112,1
838,77,5
834,112,1
114769,112,1
84437,112,1
60496,112,1
143884,112,1
91801,112,1
54733,112,1
8065,112,1
38,112,1
4863,112,1
472,112,1
143888,112,1
1662,112,1
5962,112,1
2230,112,1
5450,112,1
23235,112,1
5519,112,1
79796,112,1
91893,112,1
1737,112,1
55216,112,1
26521,112,1
6392,112,1
3606,112,1
5805,112,1
54970,112,1
9183,112,1
57646,112,1
7704,112,1
54494,112,1
10179,112,1
25996,112,1
84811,112,1
8882,112,1
23387,112,1
5049,112,1
51092,112,1
100652768,112,1
6876,112,1
9159,112,1
257160,112,1
23621,112,1
100379571,112,1
22897,112,1
486,112,1
100533181,112,1
53826,112,1
3587,112,1
100526771,112,1
120425,112,1
196264,112,1
10205,112,1
916,112,1
915,112,1
917,112,1
9354,112,1
100131626,112,1
10632,112,1
4297,112,1
101929089,112,1
84866,112,1
56912,112,1
372,112,1
1656,112,1
643,112,1
283149,112,1
100616376,112,1
338657,112,1
649946,112,1
6230,112,1
51399,112,1
2542,112,1
10525,112,1
55823,112,1
3145,112,1
3014,112,1
1798,112,1
9854,112,1
25988,112,1
79671,112,1
283152,112,1
109623467,350,18
867,112,1
4162,112,1
79102,112,1
5818,112,1
220323,112,1
23365,112,1
219899,112,1
6309,112,1
6653,112,1
84959,112,1
56253,112,1
3312,112,1
85391,112,1
85390,112,1
85389,112,1
101929289,112,1
57476,112,1
7753,112,1
4013,112,1
84897,112,1
54414,112,1
4900,229,19
23584,159,16
90952,112,1
64221,112,1
219855,112,1
219854,112,1
9538,112,1
3703,112,1
219844,112,1
83480,112,1
84881,112,1
79607,112,1
6734,112,1
55572,112,1
114609,112,1
105369557,112,1
28960,112,1
399972,112,1
6484,112,1
2113,112,1
102466104,112,1
2313,112,1
100507392,112,1
120224,112,1
4798,112,1
56980,112,1
334,112,1
6768,112,1
29068,112,1
103611081,112,1
399979,112,1
283174,112,1
100616119,112,1
83700,112,1
23310,112,1
109623486,112,1
112936,112,1
29087,112,1
27034,112,1
27087,112,1
107987373,112,1
100288778,112,1
6539,78,5
5927,112,1
84318,112,1
283358,112,1
4815,112,1
105369595,182,18
100049716,112,1
65125,112,1
5893,112,1
23085,112,1
144699,112,1
79602,112,1
93589,112,1
196513,112,1
100874235,112,1
100652846,112,1
283440,112,1
2288,112,1
55846,112,1
83714,112,1
101929469,112,1
2305,112,1
83695,112,1
7289,112,1
84766,112,1
57097,112,1
105369609,112,1
894,112,1
57103,112,1
57102,112,1
8798,112,1
4704,112,1
928,112,1
7132,112,1
4055,112,1
678655,112,1
939,112,1
55080,112,1
6843,112,1
51258,112,1
9918,112,1
112268089,112,1
2597,112,1
25900,112,1
4839,112,1
1108,112,1
57121,112,1
84519,112,1
51147,112,1
171017,112,1
50813,112,1
8079,112,1
5763,112,1
3902,112,1
920,112,1
27239,112,1
8078,112,1
7167,112,1
84727,112,1
105369632,112,1
283345,112,1
171220,112,1
10233,112,1
2026,112,1
1822,112,1
113246,112,1
100147744,112,1
5777,112,1
11331,112,1
677777,112,1
10436,112,1
10162,112,1
715,112,1
51279,112,1
283314,112,1
83758,112,1
9746,112,1
5830,112,1
9332,112,1
170482,112,1
144195,112,1
6515,112,1
55810,112,1
719,112,1
25977,112,1
50856,112,1
642559,112,1
101927905,112,1
389634,112,1
338339,112,1
26253,112,1
1911,112,1
4074,112,1
10219,112,1
100422872,112,1
642846,112,1
440081,112,1
3820,112,1
107987174,112,1
374443,112,1
29121,112,1
969,112,1
51348,112,1
9976,112,1
160364,112,1
387837,112,1
102724020,112,1
283420,24,4
64581,112,1
23710,112,1
3824,112,1
101928100,112,1
100528032,112,1
22914,112,1
8302,112,1
3823,112,1
3822,112,1
255308,112,1
101060038,112,1
55110,112,1
8531,344,19
100129361,112,1
2120,112,1
103504734,112,1
54682,112,1
118426,112,1
107984485,112,1
80824,112,1
1389,112,1
2842,112,1
1027,112,1
105369663,112,1
51202,112,1
387841,112,1
50865,112,1
55729,112,1
79887,112,1
101928317,112,1
101928290,112,1
121504,112,1
55766,112,1
51729,112,1
121506,112,1
397,112,1
102724146,112,1
11171,112,1
51071,112,1
4257,112,1
121536,112,1
79912,112,1
5965,112,1
51026,112,1
3945,112,1
55907,112,1
9847,112,1
55500,112,1
4033,112,1
144363,112,1
3845,112,1
3709,112,1
55726,112,1
26127,112,1
51768,112,1
9412,112,1
23012,112,1
60488,112,1
57542,112,1
55297,112,1
55711,112,1
100506606,112,1
51290,112,1
10526,112,1
65981,112,1
1663,112,1
58516,112,1
196394,112,1
440093,112,1
107984532,112,1
105369723,112,1
105369725,112,1
55196,112,1
102724618,112,1
121512,112,1
10059,112,1
51067,112,1
144402,112,1
101930164,35,4
107984474,103,4
120892,112,1
283464,112,1
85437,112,1
51535,112,1
51135,112,1
5756,112,1
4753,112,1
51054,112,1
196527,112,1
400027,112,1
196528,112,1
9169,112,1
81539,112,1
54407,112,1
347902,112,1
91523,112,1
100233209,112,1
105369747,112,1
79657,112,1
105369748,112,1
55652,112,1
51564,112,1
7421,112,1
79022,112,1
29843,112,1
5213,112,1
140461,112,1
121274,112,1
54934,112,1
677793,112,1
904,112,1
9416,112,1
105369755,112,1
85478,112,1
51303,112,1
377,112,1
7480,112,1
105369758,112,1
5571,112,1
8085,112,1
121268,112,1
55716,112,1
10376,112,1
7846,112,1
84790,112,1
65244,112,1
23416,112,1
10445,112,1
25766,112,1
91010,112,1
7009,112,1
57701,112,1
144233,112,1
29127,112,1
6602,112,1
84987,112,1
91012,112,1
51474,112,1
113251,112,1
57609,112,1
466,112,1
25840,112,1
4891,112,1
25875,112,1
81566,112,1
7024,112,1
5463,112,1
9802,112,1
57228,112,1
51411,112,1
105369767,112,1
11226,112,1
91,112,1
160622,112,1
3164,112,1
60673,112,1
140807,112,1
319101,112,1
3848,112,1
3875,112,1
1975,112,1
84926,112,1
51380,112,1
283337,112,1
3695,112,1
5916,112,1
84975,112,1
5204,112,1
112268097,112,1
60314,112,1
8086,112,1
6667,112,1
54458,112,1
5094,112,1
102157401,112,1
7786,112,1
6895,112,1
114108587,112,1
8620,112,1
11016,112,1
100652999,112,1
517,112,1
57658,112,1
23583,112,1
23468,112,1
100616400,112,1
3178,112,1
4778,112,1
22818,112,1
102724050,112,1
53831,49,4
25946,112,1
3678,112,1
121355,112,1
3071,112,1
5153,112,1
9840,112,1
100528022,112,1
2647,112,1
5959,112,1
967,112,1
105369779,112,1
10220,112,1
84324,112,1
29095,112,1
85406,112,1
440104,112,1
4327,112,1
84305,112,1
1606,112,1
1017,112,1
5869,112,1
6821,112,1
64375,112,1
6231,112,1
5036,112,1
6171,112,1
84872,112,1
23344,112,1
140465,112,1
4637,112,1
6601,112,1
10193,112,1
79035,112,1
283373,112,1
93058,112,1
1431,112,1
10330,112,1
112268098,112,1
9924,112,1
51561,112,1
6773,112,1
8914,112,1
5939,112,1
11176,112,1
506,112,1
692090,112,1
26789,112,1
10728,112,1
4666,112,1
5557,112,1
9880,112,1
23306,112,1
4665,112,1
6778,112,1
4035,112,1
6472,112,1
246329,112,1
22864,112,1
2735,112,1
64333,112,1
4141,112,1
102465454,112,1
1649,112,1
693201,112,1
114785,112,1
10540,112,1
79837,112,1
196403,112,1
10956,112,1
116986,112,1
100130776,112,1
6302,112,1
1019,112,1
102466729,112,1
92979,112,1
4234,112,1
10102,112,1
10677,112,1
10106,112,1
407016,112,1
100506844,112,1
9958,112,1
102465133,112,1
23041,112,1
406891,112,1
10329,112,1
113218505,112,1
144577,112,1
11260,112,1
29110,112,1
107984521,112,1
283349,112,1
2799,112,1
23592,112,1
84298,112,1
103625681,112,1
51643,112,1
11213,112,1
102465249,112,1
92797,112,1
55832,112,1
8445,112,1
56890,112,1
100507195,112,1
5908,112,1
57122,112,1
4193,112,1
1368,112,1
11052,112,1
100302182,112,1
4069,112,1
10818,112,1
10576,112,1
101928062,112,1
4848,112,1
196441,112,1
55266,112,1
23011,112,1
64786,112,1
552889,112,1
11010,112,1
11103,112,1
4673,112,1
79738,112,1
114882,112,1
23390,112,1
4659,112,1
8825,112,1
29080,112,1
91298,112,1
1848,112,1
282809,112,1
100528030,112,1
490,112,1
694,112,1
100507616,112,1
11163,112,1
7334,112,1
8835,112,1
8738,112,1
10154,112,1
51134,112,1
57458,112,1
102465834,112,1
55967,112,1
7181,112,1
55591,112,1
442903,112,1
100500802,339,9
10988,112,1
6636,112,1
3034,112,1
102723340,112,1
4048,112,1
2004,112,1
5128,112,1
121441,112,1
121456,112,1
100128191,112,1
7112,112,1
5250,112,1
121457,112,1
317,112,1
56899,112,1
23074,112,1
55592,112,1
64431,112,1
55681,112,1
27340,112,1
400,112,1
56994,112,1
79158,112,1
55332,112,1
51019,112,1
79023,112,1
7184,112,1
100500842,112,1
6996,112,1
4801,112,1
7296,112,1
493861,112,1
50515,112,1
105369952,112,1
23325,112,1
55198,112,1
387882,112,1
10970,112,1
255394,112,1
55703,112,1
90488,112,1
80298,112,1
1407,112,1
121551,112,1
11137,112,1
11108,112,1
